"state_fips","state_usps","county_fips","county_name","cwa","time_zone","feature_area","latitude","longitude"
"46","SD","103","Pennington","UNR","M","wc",44.0037418537,-102.823838766
"46","SD","105","Perkins","UNR","M","nw",45.4904026268,-102.475904726
"46","SD","107","Potter","ABR","C","nc",45.0644542398,-99.9573417177
"46","SD","109","Roberts","ABR","C","ne",45.6295830895,-96.9461233184
"46","SD","111","Sanborn","FSD","C","ec",44.0234661061,-98.0913830395
"46","SD","113","Shannon","","","",NA,NA
"46","SD","115","Spink","ABR","C","ne",44.9381001775,-98.3462863294
"46","SD","117","Stanley","ABR","CM","cc",44.4122786563,-100.735852193
"46","SD","119","Sully","ABR","C","cc",44.7155133021,-100.132234468
"46","SD","121","Todd","UNR","C","sc",43.1933927736,-100.718417498
"46","SD","123","Tripp","UNR","C","sc",43.3459204332,-99.8840101878
"46","SD","125","Turner","FSD","C","se",43.3108244319,-97.1487615387
"46","SD","127","Union","FSD","C","se",42.8324011208,-96.6561264309
"46","SD","129","Walworth","ABR","C","nc",45.429894105,-100.031635397
"46","SD","135","Yankton","FSD","C","se",43.0089822783,-97.3947244668
"46","SD","137","Ziebach","UNR","M","wc",44.9805736703,-101.665957522
"47","TN","001","Anderson","MRX","E","ea",36.1184314124,-84.1984720325
"47","TN","003","Bedford","OHX","C","mi",35.5137555388,-86.4588651535
"47","TN","005","Benton","MEG","C","mi",36.0698049299,-88.0682537341
"47","TN","007","Bledsoe","MRX","C","ea",35.5964146698,-85.2051304071
"47","TN","009","Blount","MRX","E","ea",35.6872645537,-83.9255407563
"47","TN","011","Bradley","MRX","E","ea",35.1540689458,-84.8596371465
"47","TN","013","Campbell","MRX","E","ea",36.403566145,-84.1493195409
"47","TN","015","Cannon","OHX","C","mi",35.8087270783,-86.0617235871
"47","TN","017","Carroll","MEG","C","nw",35.9731201725,-88.4502494052
"47","TN","019","Carter","MRX","E","ea",36.292725854,-82.1274244415
"47","TN","021","Cheatham","OHX","C","mi",36.2611721368,-87.0867871668
"47","TN","023","Chester","MEG","C","sw",35.4210983028,-88.6128320289
"47","TN","025","Claiborne","MRX","E","ea",36.485872886,-83.6603529142
"47","TN","027","Clay","OHX","C","mi",36.5511451199,-85.5438369201
"47","TN","029","Cocke","MRX","E","ea",35.9254229622,-83.1211237609
"47","TN","031","Coffee","OHX","C","mi",35.4905731694,-86.0747630725
"47","TN","033","Crockett","MEG","C","nw",35.8135479868,-89.1394902183
"47","TN","035","Cumberland","OHX","C","mi",35.9503933818,-84.9983441782
"47","TN","037","Davidson","OHX","C","mi",36.1693560511,-86.7847678194
"47","TN","039","Decatur","MEG","C","mi",35.6030235204,-88.1087634655
"47","TN","041","De Kalb","OHX","C","mi",35.9798210523,-85.8327791808
"47","TN","043","Dickson","OHX","C","mi",36.1490828426,-87.3567144494
"47","TN","045","Dyer","MEG","C","nw",36.0590322904,-89.4137666727
"47","TN","047","Fayette","MEG","C","sw",35.1970996258,-89.4143791809
"47","TN","049","Fentress","OHX","C","mi",36.3805188524,-84.9324276335
"47","TN","051","Franklin","HUN","C","mi",35.1549283458,-86.0922254821
"47","TN","053","Gibson","MEG","C","nw",35.9965882187,-88.9326364708
"47","TN","055","Giles","OHX","C","mi",35.2021689815,-87.0347652146
"47","TN","057","Grainger","MRX","E","ea",36.2762482284,-83.5096245187
"47","TN","059","Greene","MRX","E","ea",36.1754159803,-82.8458091419
"47","TN","061","Grundy","OHX","C","mi",35.3883582545,-85.7226139308
"47","TN","063","Hamblen","MRX","E","ea",36.2171650108,-83.2666316878
"47","TN","065","Hamilton","MRX","E","ea",35.1808739773,-85.1648272311
"47","TN","067","Hancock","MRX","E","ea",36.5236374099,-83.2219283367
"47","TN","069","Hardeman","MEG","C","sw",35.2068747546,-88.9930729171
"47","TN","071","Hardin","MEG","C","sw",35.1986629748,-88.1844676049
"47","TN","073","Hawkins","MRX","E","ea",36.44119423,-82.9447053739
"47","TN","075","Haywood","MEG","C","sw",35.5832543129,-89.2838132324
"47","TN","077","Henderson","MEG","C","sw",35.6542671708,-88.3879633108
"47","TN","079","Henry","MEG","C","nw",36.3317189527,-88.3012987879
"47","TN","081","Hickman","OHX","C","mi",35.8032598752,-87.4733092234
"47","TN","083","Houston","OHX","C","mi",36.2859929428,-87.7170736024
"47","TN","085","Humphreys","OHX","C","mi",36.04079089,-87.7756561947
"47","TN","087","Jackson","OHX","C","mi",36.3592090779,-85.673150837
"47","TN","089","Jefferson","MRX","E","ea",36.050987473,-83.4463178861
"47","TN","091","Johnson","MRX","E","ea",36.4549215205,-81.8517628084
"47","TN","093","Knox","MRX","E","ea",35.9932416948,-83.9370947335
"47","TN","095","Lake","MEG","C","nw",36.3352014532,-89.493474381
"47","TN","097","Lauderdale","MEG","C","sw",35.7609039096,-89.6313634281
"47","TN","099","Lawrence","OHX","C","mi",35.2172832695,-87.3955931773
"47","TN","101","Lewis","OHX","C","mi",35.5272995758,-87.4930595559
"47","TN","103","Lincoln","HUN","C","mi",35.1405394015,-86.5889379687
"47","TN","105","Loudon","MRX","E","ea",35.7349886313,-84.3115937409
"47","TN","107","McMinn","MRX","E","ea",35.4247711287,-84.6174750704
"47","TN","109","McNairy","MEG","C","sw",35.1745882011,-88.5636788785
"47","TN","111","Macon","OHX","C","mi",36.5320133441,-86.0072261437
"47","TN","113","Madison","MEG","C","sw",35.608160863,-88.8384659799
"47","TN","115","Marion","MRX","C","ea",35.1293549306,-85.6220075484
"47","TN","117","Marshall","OHX","C","mi",35.4689059125,-86.765052754
"47","TN","119","Maury","OHX","C","mi",35.6169674324,-87.0770143997
"47","TN","121","Meigs","MRX","E","ea",35.5127100512,-84.8134624682
"47","TN","123","Monroe","MRX","E","ea",35.4427756362,-84.2528364071
"47","TN","125","Montgomery","OHX","C","mi",36.4969064929,-87.3828545137
"47","TN","127","Moore","HUN","C","mi",35.2846606511,-86.3588272503
"47","TN","129","Morgan","MRX","E","ea",36.1350062287,-84.6491072431
"47","TN","131","Obion","MEG","C","nw",36.358215434,-89.1487811162
"47","TN","133","Overton","OHX","C","mi",36.345013986,-85.2880788183
"47","TN","135","Perry","OHX","C","mi",35.6426228298,-87.8589629994
"47","TN","137","Pickett","OHX","C","mi",36.5584724084,-85.0748290017
"47","TN","139","Polk","MRX","E","ea",35.1199169159,-84.5232950642
"47","TN","141","Putnam","OHX","C","mi",36.1408064491,-85.4951482855
"47","TN","143","Rhea","MRX","E","ea",35.6087183974,-84.9244068595
"47","TN","145","Roane","MRX","E","ea",35.847775386,-84.5232703645
"47","TN","147","Robertson","OHX","C","mi",36.5254260218,-86.8704721386
"47","TN","149","Rutherford","OHX","C","mi",35.8426800908,-86.4167378399
"47","TN","151","Scott","MRX","E","ea",36.4285673436,-84.5034798574
"47","TN","153","Sequatchie","MRX","C","ea",35.3711899224,-85.4105881597
"47","TN","155","Sevier","MRX","E","ea",35.7846606366,-83.5241757154
"47","TN","157","Shelby","MEG","C","sw",35.1836892446,-89.8956238106
"47","TN","159","Smith","OHX","C","mi",36.25050397,-85.9566868163
"47","TN","161","Stewart","OHX","C","mi",36.5011880693,-87.8384997344
"47","TN","163","Sullivan","MRX","E","ea",36.5129039164,-82.3041850851
"47","TN","165","Sumner","OHX","C","mi",36.4694269649,-86.4603062927
"47","TN","167","Tipton","MEG","C","sw",35.4965963896,-89.7593586119
"47","TN","169","Trousdale","OHX","C","mi",36.3920667242,-86.1567262476
"47","TN","171","Unicoi","MRX","E","ea",36.1108327044,-82.432258217
"47","TN","173","Union","MRX","E","ea",36.2878896317,-83.8374916006
"47","TN","175","Van Buren","OHX","C","mi",35.6959905189,-85.4525121107
"47","TN","177","Warren","OHX","C","mi",35.6786641344,-85.778469753
"47","TN","179","Washington","MRX","E","ea",36.2932734351,-82.4974267078
"47","TN","181","Wayne","OHX","C","mi",35.239953858,-87.7880192231
"47","TN","183","Weakley","MEG","C","nw",36.2982855459,-88.71779007
"47","TN","185","White","OHX","C","mi",35.9263999563,-85.4552874267
"47","TN","187","Williamson","OHX","C","mi",35.8937619194,-86.8986605749
"47","TN","189","Wilson","OHX","C","mi",36.1548731311,-86.2975978135
"48","TX","001","Anderson","FWD","C","cc",31.8133577133,-95.6524692652
"48","TX","003","Andrews","MAF","C","ww",32.3050361311,-102.637804278
"48","TX","005","Angelina","SHV","C","ee",31.2548149355,-94.6117985401
"48","TX","007","Aransas","CRP","C","sc",28.1356711144,-96.9975534941
"48","TX","009","Archer","OUN","C","nn",33.6153404701,-98.6876911331
"48","TX","011","Armstrong","AMA","C","pa",34.9649235816,-101.357426237
"48","TX","013","Atascosa","EWX","C","sc",28.8906784806,-98.5279443366
"48","TX","015","Austin","HGX","C","se",29.8870390698,-96.2779570576
"48","TX","017","Bailey","LUB","C","nw",34.0685215733,-102.829822317
"48","TX","019","Bandera","EWX","C","sc",29.7471860414,-99.2462880695
"48","TX","021","Bastrop","EWX","C","sc",30.1036171354,-97.3121244097
"48","TX","023","Baylor","OUN","C","nn",33.6164877234,-99.2135433066
"48","TX","025","Bee","CRP","C","sc",28.4174105096,-97.7411734709
"48","TX","027","Bell","FWD","C","cc",31.0376814014,-97.4782299957
"48","TX","029","Bexar","EWX","C","sc",29.4490509117,-98.5198880103
"48","TX","031","Blanco","EWX","C","sc",30.2663940233,-98.3998499221
"48","TX","033","Borden","MAF","C","ww",32.7436931804,-101.431745486
"48","TX","035","Bosque","FWD","C","cc",31.9004285506,-97.634325215
"48","TX","037","Bowie","SHV","C","ne",33.4453907299,-94.4229228435
"48","TX","039","Brazoria","HGX","C","se",29.1912769533,-95.4550508247
"48","TX","041","Brazos","HGX","C","se",30.6610664096,-96.3022867767
"48","TX","043","Brewster","MAF","C","sw",29.8118765124,-103.25173322
"48","TX","045","Briscoe","LUB","C","pa",34.5302815776,-101.208601015
"48","TX","047","Brooks","BRO","C","ds",27.0315741877,-98.218709588
"48","TX","049","Brown","SJT","C","nc",31.7742963876,-98.999790925
"48","TX","051","Burleson","HGX","C","se",30.4924256953,-96.6210136665
"48","TX","053","Burnet","EWX","C","sc",30.788267635,-98.1824462873
"48","TX","055","Caldwell","EWX","C","sc",29.8371704418,-97.6200349254
"48","TX","057","Calhoun","CRP","C","sc",28.4908853826,-96.6495339446
"48","TX","059","Callahan","SJT","C","nc",32.2976580874,-99.3734828604
"48","TX","061","Cameron","BRO","C","ds",26.1290656927,-97.52936417
"48","TX","063","Camp","SHV","C","ne",32.9732209726,-94.9785036589
"48","TX","065","Carson","AMA","C","pa",35.4035085993,-101.354163852
"48","TX","067","Cass","SHV","C","ne",33.0775353978,-94.3435675728
"48","TX","069","Castro","LUB","C","pa",34.5299778106,-102.261681166
"48","TX","071","Chambers","HGX","C","se",29.7390289404,-94.6073280571
"48","TX","073","Cherokee","SHV","C","ne",31.8369583476,-95.165183331
"48","TX","075","Childress","LUB","C","pa",34.5291677416,-100.207594816
"48","TX","077","Clay","OUN","C","nn",33.7854293493,-98.2083902621
"48","TX","079","Cochran","LUB","C","nw",33.6041323057,-102.828476417
"48","TX","081","Coke","SJT","C","sw",31.8885398747,-100.529898
"48","TX","083","Coleman","SJT","C","nc",31.7731990217,-99.4536386506
"48","TX","085","Collin","FWD","C","nc",33.187800299,-96.5723810041
"48","TX","087","Collingsworth","AMA","C","pa",34.9648754054,-100.270062786
"48","TX","089","Colorado","HGX","C","se",29.6208414145,-96.5263058326
"48","TX","091","Comal","EWX","C","sc",29.8082331186,-98.2781524381
"48","TX","093","Comanche","FWD","C","cc",31.9479741533,-98.5582421983
"48","TX","095","Concho","SJT","C","sw",31.3264872725,-99.8639548703
"48","TX","097","Cooke","FWD","C","nc",33.639288068,-97.2126304076
"48","TX","099","Coryell","FWD","C","cc",31.3909135524,-97.7991954779
"48","TX","101","Cottle","LUB","C","nw",34.0776469845,-100.278751188
"48","TX","103","Crane","MAF","C","ww",31.4285161341,-102.515529319
"48","TX","105","Crockett","SJT","C","sw",30.7229835763,-101.412118258
"48","TX","107","Crosby","LUB","C","nw",33.6146253885,-101.299955024
"48","TX","109","Culberson","MAF","CM","sw",31.4472058164,-104.517325939
"48","TX","111","Dallam","AMA","C","pa",36.2778886832,-102.602225694
"48","TX","113","Dallas","FWD","C","nc",32.766616868,-96.7778722516
"48","TX","115","Dawson","MAF","C","ww",32.7425379784,-101.947675445
"48","TX","117","Deaf Smith","AMA","C","pa",34.9660361588,-102.604941021
"48","TX","119","Delta","FWD","C","cc",33.3863059714,-95.6722656983
"48","TX","121","Denton","FWD","C","nc",33.2043014765,-97.1171075272
"48","TX","123","DeWitt","EWX","C","sc",29.0820822628,-97.3567728442
"48","TX","125","Dickens","LUB","C","nw",33.6166032885,-100.778854757
"48","TX","127","Dimmit","EWX","C","sc",28.4225416174,-99.7567155888
"48","TX","129","Donley","AMA","C","pa",34.9654219069,-100.813987605
"48","TX","131","Duval","CRP","C","sc",27.6813286105,-98.5089031723
"48","TX","133","Eastland","FWD","C","nc",32.3270736721,-98.8323164126
"48","TX","135","Ector","MAF","C","ww",31.8692287906,-102.542791831
"48","TX","137","Edwards","EWX","C","sc",29.9826258437,-100.304715357
"48","TX","139","Ellis","FWD","C","nc",32.348434584,-96.7945078713
"48","TX","141","El Paso","EPZ","M","sw",31.7686435065,-106.234841548
"48","TX","143","Erath","FWD","C","nc",32.2362562469,-98.2179605864
"48","TX","145","Falls","FWD","C","cc",31.2532849586,-96.9358316744
"48","TX","147","Fannin","FWD","C","nc",33.5939191747,-96.1066204638
"48","TX","149","Fayette","EWX","C","sc",29.8767833783,-96.9197577688
"48","TX","151","Fisher","SJT","C","nw",32.7428161397,-100.402167021
"48","TX","153","Floyd","LUB","C","nw",34.0724242097,-101.303244741
"48","TX","155","Foard","OUN","C","nn",33.9745959628,-99.7780172318
"48","TX","157","Fort Bend","HGX","C","se",29.5274005609,-95.7707138311
"48","TX","159","Franklin","SHV","C","ne",33.1756046705,-95.2184344945
"48","TX","161","Freestone","FWD","C","cc",31.7049222281,-96.149024789
"48","TX","163","Frio","EWX","C","sc",28.8678326259,-99.108254902
"48","TX","165","Gaines","MAF","C","ww",32.7407222876,-102.6351814
"48","TX","167","Galveston","HGX","C","se",29.3940758216,-94.9649928469
"48","TX","169","Garza","LUB","C","nw",33.1798798197,-101.298422674
"48","TX","171","Gillespie","EWX","C","sc",30.3180793079,-98.9464359442
"48","TX","173","Glasscock","MAF","C","ww",31.8694540662,-101.520766221
"48","TX","175","Goliad","CRP","C","sc",28.6570985765,-97.4264385471
"48","TX","177","Gonzales","EWX","C","sc",29.4567438178,-97.4925138457
"48","TX","179","Gray","AMA","C","pa",35.401175726,-100.812576652
"48","TX","181","Grayson","FWD","C","nc",33.6268335609,-96.6776456443
"48","TX","183","Gregg","SHV","C","ne",32.4802751821,-94.8172391016
"48","TX","185","Grimes","HGX","C","se",30.5436351317,-95.9855163493
"48","TX","187","Guadalupe","EWX","C","sc",29.5831393173,-97.9484117365
"48","TX","189","Hale","LUB","C","nw",34.0705138557,-101.826883704
"48","TX","191","Hall","LUB","C","pa",34.5307871191,-100.681117687
"48","TX","193","Hamilton","FWD","C","cc",31.704817783,-98.1107059914
"48","TX","195","Hansford","AMA","C","pa",36.2774535904,-101.354546596
"48","TX","197","Hardeman","OUN","C","nn",34.2903073918,-99.7456872795
"48","TX","199","Hardin","LCH","C","se",30.3323962458,-94.390251376
"48","TX","201","Harris","HGX","C","se",29.8587947298,-95.3962842292
"48","TX","201","Harris","HGX","C","se",29.7370705185,-95.18188513
"48","TX","203","Harrison","SHV","C","ne",32.548250157,-94.3712818154
"48","TX","205","Hartley","AMA","C","pa",35.8400172502,-102.602883427
"48","TX","207","Haskell","SJT","C","nc",33.1782298062,-99.730291927
"48","TX","209","Hays","EWX","C","sc",30.0582048096,-98.0311186652
"48","TX","211","Hemphill","AMA","C","pa",35.8376028437,-100.270473398
"48","TX","213","Henderson","FWD","C","cc",32.2120558928,-95.8538182693
"48","TX","215","Hidalgo","BRO","C","ds",26.3967966717,-98.1810681213
"48","TX","217","Hill","FWD","C","cc",31.9907043226,-97.1324017919
"48","TX","219","Hockley","LUB","C","nw",33.6076395771,-102.343198626
"48","TX","221","Hood","FWD","C","nc",32.4299307523,-97.8322675876
"48","TX","223","Hopkins","FWD","C","cc",33.1495454142,-95.5639696658
"48","TX","225","Houston","HGX","C","se",31.3177611936,-95.4226686124
"48","TX","227","Howard","MAF","C","ww",32.3061704963,-101.435511564
"48","TX","229","Hudspeth","EPZ","M","sw",31.4562201677,-105.38646432
"48","TX","231","Hunt","FWD","C","nc",33.1235981809,-96.0854362777
"48","TX","233","Hutchinson","AMA","C","pa",35.8400331161,-101.354704968
"48","TX","235","Irion","SJT","C","sw",31.3039295683,-100.982416002
"48","TX","237","Jack","FWD","C","nc",33.2334661047,-98.1724545324
"48","TX","239","Jackson","HGX","C","sc",28.955692955,-96.5787154577
"48","TX","241","Jasper","LCH","C","se",30.7439752731,-94.0250207987
"48","TX","243","Jeff Davis","MAF","C","sw",30.7154080034,-104.139927999
"48","TX","245","Jefferson","LCH","C","se",29.8838152916,-94.1721852426
"48","TX","247","Jim Hogg","BRO","C","ds",27.0433876379,-98.6973149274
"48","TX","249","Jim Wells","CRP","C","sc",27.7310480642,-98.0901947849
"48","TX","251","Johnson","FWD","C","nc",32.3790199867,-97.3663313384
"48","TX","253","Jones","SJT","C","nc",32.7398963429,-99.8787378553
"48","TX","255","Karnes","EWX","C","sc",28.9057369784,-97.8594009333
"48","TX","257","Kaufman","FWD","C","nc",32.5995628282,-96.2878625654
"48","TX","259","Kendall","EWX","C","sc",29.9446917454,-98.7115692135
"48","TX","261","Kenedy","BRO","C","ds",26.9264564224,-97.7154323321
"48","TX","263","Kent","LUB","C","nw",33.1814148927,-100.77757117
"48","TX","265","Kerr","EWX","C","sc",30.0615331892,-99.3501027388
"48","TX","267","Kimble","SJT","C","sc",30.4868215364,-99.7487484164
"48","TX","269","King","LUB","C","nw",33.6164821345,-100.255842424
"48","TX","271","Kinney","EWX","C","sc",29.3502054729,-100.417988191
"48","TX","273","Kleberg","CRP","C","sc",27.4338246909,-97.7343364279
"48","TX","275","Knox","OUN","C","nn",33.6061254076,-99.7414259188
"48","TX","277","Lamar","FWD","C","nc",33.6670607769,-95.5711386786
"48","TX","279","Lamb","LUB","C","nw",34.0686212848,-102.351699551
"48","TX","281","Lampasas","FWD","C","cc",31.1962003048,-98.2414367412
"48","TX","283","La Salle","CRP","C","sc",28.3450863339,-99.099660987
"48","TX","285","Lavaca","EWX","C","sc",29.3843344162,-96.9301505631
"48","TX","287","Lee","EWX","C","sc",30.3106902135,-96.9656970578
"48","TX","289","Leon","FWD","C","cc",31.2965043241,-95.9957174593
"48","TX","291","Liberty","HGX","C","se",30.1516221425,-94.8121848001
"48","TX","293","Limestone","FWD","C","cc",31.5454803003,-96.5805229023
"48","TX","295","Lipscomb","AMA","C","pa",36.2776956628,-100.273131241
"48","TX","297","Live Oak","CRP","C","sc",28.3513693693,-98.1247742878
"48","TX","299","Llano","EWX","C","sc",30.7056343695,-98.6839526717
"48","TX","301","Loving","MAF","C","ww",31.8492163671,-103.579987334
"48","TX","303","Lubbock","LUB","C","nw",33.6102066636,-101.820542694
"48","TX","305","Lynn","LUB","C","nw",33.1768279931,-101.816119671
"48","TX","307","McCulloch","SJT","C","nc",31.1988764544,-99.3474617514
"48","TX","309","McLennan","FWD","C","cc",31.5523820214,-97.2017945398
"48","TX","311","McMullen","CRP","C","sc",28.3490621404,-98.5674552067
"48","TX","313","Madison","HGX","C","se",30.9655517947,-95.9283578302
"48","TX","315","Marion","SHV","C","ne",32.7979991245,-94.3572095977
"48","TX","317","Martin","MAF","C","ww",32.306058685,-101.951224457
"48","TX","319","Mason","SJT","C","sc",30.7177220898,-99.2261204874
"48","TX","321","Matagorda","HGX","C","se",28.8665001385,-95.9874264443
"48","TX","323","Maverick","EWX","C","sc",28.742587706,-100.31449616
"48","TX","325","Medina","EWX","C","sc",29.3556988121,-99.1101173614
"48","TX","327","Menard","SJT","C","sc",30.8897891691,-99.8206317638
"48","TX","329","Midland","MAF","C","ww",31.8692301411,-102.031577711
"48","TX","331","Milam","FWD","C","cc",30.7863298108,-96.9768694624
"48","TX","333","Mills","FWD","C","cc",31.4951913135,-98.5954591841
"48","TX","335","Mitchell","MAF","C","ww",32.3062072479,-100.921228327
"48","TX","337","Montague","FWD","C","nc",33.6756836551,-97.7246397433
"48","TX","339","Montgomery","HGX","C","se",30.3002193279,-95.5029664405
"48","TX","341","Moore","AMA","C","pa",35.8376936803,-101.892921403
"48","TX","343","Morris","SHV","C","ne",33.1134825383,-94.7326251538
"48","TX","345","Motley","LUB","C","nw",34.0741116688,-100.779845127
"48","TX","347","Nacogdoches","SHV","C","ee",31.6160116049,-94.6158160263
"48","TX","349","Navarro","FWD","C","nc",32.0469604764,-96.4724021567
"48","TX","351","Newton","LCH","C","se",30.7863005126,-93.744778229
"48","TX","353","Nolan","SJT","C","nw",32.3034946441,-100.406053724
"48","TX","355","Nueces","CRP","C","sc",27.7231949841,-97.6288967258
"48","TX","357","Ochiltree","AMA","C","pa",36.2783847422,-100.815631121
"48","TX","359","Oldham","AMA","C","pa",35.4050186929,-102.602878714
"48","TX","361","Orange","LCH","C","se",30.1280745268,-93.8965104924
"48","TX","363","Palo Pinto","FWD","C","nc",32.753179765,-98.3130170642
"48","TX","365","Panola","SHV","C","ne",32.1623962973,-94.3056244505
"48","TX","367","Parker","FWD","C","nc",32.7776485939,-97.8050923022
"48","TX","369","Parmer","LUB","C","pa",34.5300749209,-102.784530311
"48","TX","371","Pecos","MAF","C","sw",30.7810910204,-102.723577491
"48","TX","373","Polk","HGX","C","se",30.7927607551,-94.8300074225
"48","TX","375","Potter","AMA","C","pa",35.4012771379,-101.893998223
"48","TX","377","Presidio","MAF","C","sw",29.9998017295,-104.240539977
"48","TX","379","Rains","FWD","C","nc",32.8703356969,-95.7933674698
"48","TX","381","Randall","AMA","C","pa",34.965857437,-101.896952234
"48","TX","383","Reagan","MAF","C","ww",31.366203804,-101.523002682
"48","TX","385","Real","EWX","C","sc",29.8317755618,-99.822091209
"48","TX","387","Red River","SHV","C","ne",33.6207395129,-95.050364008
"48","TX","389","Reeves","MAF","C","sw",31.3230113727,-103.693083133
"48","TX","391","Refugio","CRP","C","sc",28.3269029204,-97.1654707992
"48","TX","393","Roberts","AMA","C","pa",35.8384891799,-100.813442896
"48","TX","395","Robertson","FWD","C","cc",31.0269987459,-96.5127903083
"48","TX","397","Rockwall","FWD","C","nc",32.8977527276,-96.4077187909
"48","TX","399","Runnels","SJT","C","sw",31.8310967266,-99.9762417286
"48","TX","401","Rusk","SHV","C","ne",32.1077471891,-94.76179582
"48","TX","403","Sabine","SHV","C","ee",31.3432015701,-93.8517999508
"48","TX","405","San Augustine","SHV","C","ee",31.3942418435,-94.1681666194
"48","TX","407","San Jacinto","HGX","C","se",30.5795513664,-95.1669082241
"48","TX","409","San Patricio","CRP","C","sc",28.0094792447,-97.5187918845
"48","TX","411","San Saba","SJT","C","nc",31.1551902653,-98.8175862903
"48","TX","413","Schleicher","SJT","C","sw",30.8974561742,-100.538546945
"48","TX","415","Scurry","MAF","C","ww",32.7463227453,-100.916404974
"48","TX","417","Shackelford","SJT","C","nc",32.7359755968,-99.3540714448
"48","TX","419","Shelby","SHV","C","ee",31.7924208834,-94.1450101682
"48","TX","421","Sherman","AMA","C","pa",36.2777130722,-101.893499077
"48","TX","423","Smith","SHV","C","ne",32.3750045902,-95.269241474
"48","TX","425","Somervell","FWD","C","nc",32.2223137114,-97.7743732443
"48","TX","427","Starr","BRO","C","ds",26.5621105155,-98.7384116216
"48","TX","429","Stephens","FWD","C","nc",32.7358654791,-98.8361682549
"48","TX","431","Sterling","SJT","C","sw",31.8278802784,-101.050014223
"48","TX","433","Stonewall","LUB","C","nw",33.1791230155,-100.2533072
"48","TX","435","Sutton","SJT","C","sw",30.4982968821,-100.538194627
"48","TX","437","Swisher","LUB","C","pa",34.530384338,-101.735046875
"48","TX","439","Tarrant","FWD","C","nc",32.7703954042,-97.291873996
"48","TX","441","Taylor","SJT","C","nc",32.3014738526,-99.8901234922
"48","TX","443","Terrell","MAF","C","sw",30.2250014531,-102.076496194
"48","TX","445","Terry","LUB","C","nw",33.1738051801,-102.335185766
"48","TX","447","Throckmorton","SJT","C","nc",33.1774923392,-99.2123621982
"48","TX","449","Titus","SHV","C","ne",33.2166184512,-94.9656889845
"48","TX","451","Tom Green","SJT","C","sw",31.4044037075,-100.462073547
"48","TX","453","Travis","EWX","C","sc",30.3347277185,-97.7818594614
"48","TX","455","Trinity","HGX","C","se",31.0888385241,-95.1354678754
"48","TX","457","Tyler","LCH","C","se",30.7712427672,-94.376541663
"48","TX","459","Upshur","SHV","C","ne",32.7363350126,-94.9413560272
"48","TX","461","Upton","MAF","C","ww",31.3688198557,-102.043042837
"48","TX","463","Uvalde","EWX","C","sc",29.357339785,-99.7622084717
"48","TX","465","Val Verde","EWX","C","sc",29.893011121,-101.15174381
"48","TX","467","Van Zandt","FWD","C","nc",32.5637213585,-95.8365332655
"48","TX","469","Victoria","CRP","C","sc",28.7964261377,-96.9714892055
"48","TX","471","Walker","HGX","C","se",30.7390287097,-95.5722485084
"48","TX","473","Waller","HGX","C","se",30.0110559636,-95.9876622226
"48","TX","475","Ward","MAF","C","ww",31.5095168934,-103.10239724
"48","TX","477","Washington","HGX","C","se",30.2145298196,-96.4035873366
"48","TX","479","Webb","CRP","C","sc",27.7610578963,-99.3315692238
"48","TX","481","Wharton","HGX","C","se",29.2778787819,-96.2221038772
"48","TX","483","Wheeler","AMA","C","pa",35.4012927319,-100.269728321
"48","TX","485","Wichita","OUN","C","nn",33.9880315129,-98.7031868307
"48","TX","487","Wilbarger","OUN","C","nn",34.0806879255,-99.2409702695
"48","TX","489","Willacy","BRO","C","ds",26.4694390815,-97.6769309573
"48","TX","491","Williamson","EWX","C","sc",30.6480838156,-97.6008300872
"48","TX","493","Wilson","EWX","C","sc",29.1740612982,-98.086568297
"48","TX","495","Winkler","MAF","C","ww",31.8500291274,-103.048164891
"48","TX","497","Wise","FWD","C","nc",33.2158838962,-97.6543936062
"48","TX","499","Wood","SHV","C","ne",32.7863979639,-95.382090599
"48","TX","501","Yoakum","LUB","C","nw",33.1729600548,-102.827803167
"48","TX","503","Young","FWD","C","nc",33.1767006525,-98.6877670048
"48","TX","505","Zapata","BRO","C","ds",27.000752551,-99.1685995117
"48","TX","507","Zavala","EWX","C","sc",28.8662130281,-99.7605959801
"49","UT","001","Beaver","SLC","M","",38.3577150429,-113.235778166
"49","UT","003","Box Elder","SLC","M","",41.5209791002,-113.082056046
"49","UT","005","Cache","SLC","M","",41.7223748857,-111.743510955
"49","UT","007","Carbon","SLC","M","",39.6481663126,-110.588916504
"49","UT","009","Daggett","GJT","M","",40.8864887147,-109.505857395
"49","UT","011","Davis","SLC","M","",40.9906667802,-112.111339452
"49","UT","013","Duchesne","SLC","M","",40.2975135127,-110.42474674
"49","UT","015","Emery","SLC","M","",38.99681991,-110.700679957
"49","UT","017","Garfield","SLCGJT","M","",37.8547821316,-111.444688283
"49","UT","019","Grand","GJT","M","ec",38.9817535393,-109.569697857
"49","UT","021","Iron","SLC","M","",37.8591666452,-113.289253273
"49","UT","023","Juab","SLC","M","",39.7026272287,-112.784818213
"49","UT","025","Kane","SLC","M","",37.2850497335,-111.887829999
"49","UT","027","Millard","SLC","M","",39.0738007129,-113.100436393
"49","UT","029","Morgan","SLC","M","",41.0893261966,-111.573122163
"49","UT","031","Piute","SLC","M","",38.3364655947,-112.126916637
"49","UT","033","Rich","SLC","M","",41.6323040705,-111.244432241
"49","UT","035","Salt Lake","SLC","M","",40.6676325938,-111.923914431
